,area,min_row,min_col,max_row,max_col,breast_area,contrast,dissimilarity,homogeneity,energy
test_Mix_DPerc20_c_11.dcm,110.0,829,207,848,226,1692384,3.007512995451592,1.2810672514619883,0.5115549479184669,0.11744585178606519
test_Mix_DPerc20_c_11.dcm,120.0,830,233,856,260,1692384,1.6741954306377385,0.930949211045365,0.604453349617925,0.12857480252782333
test_Mix_DPerc20_c_11.dcm,92.0,833,303,867,312,1692384,1.722226864230541,0.930569481580511,0.6106669642434133,0.20287158519591791
test_Mix_DPerc20_c_11.dcm,104.0,836,260,845,293,1692384,1.2664240056818183,0.7709812973484849,0.663101082052139,0.2491851922897954
test_Mix_DPerc20_c_11.dcm,57.0,844,187,863,194,1692384,4.312334656084656,1.6720011835143413,0.4078538598178691,0.1284901548184227
test_Mix_DPerc20_c_11.dcm,81.0,853,176,869,195,1692384,5.088683296783626,1.764782833820663,0.40876189120398676,0.09110241054807974
test_Mix_DPerc20_c_11.dcm,77.0,862,198,869,223,1692384,2.9778224206349204,1.372455357142857,0.4655036161120719,0.12952620862100805
test_Mix_DPerc20_c_11.dcm,50.0,863,168,869,184,1692384,8.181458333333333,2.305,0.32020993997391056,0.1296113963681753
test_Mix_DPerc20_c_12.dcm,93.0,704,483,714,514,1691940,0.5544997013142174,0.5271699522102749,0.739147998805257,0.2841989551929287
test_Mix_DPerc20_c_12.dcm,124.0,742,326,768,361,1691940,2.268228668390433,1.0592619586296057,0.580002530828702,0.13005183850950158
test_Mix_DPerc20_c_12.dcm,64.0,747,394,766,416,1691940,0.9924645895040632,0.6697021910837699,0.6959731516716811,0.2272562421216533
test_Mix_DPerc20_c_12.dcm,121.0,754,778,775,807,1691940,9.016845531315974,1.2297963581984517,0.5560904030937994,0.12551262545469338
test_Mix_DPerc20_c_12.dcm,263.0,763,225,819,303,1691940,93.6469550336028,2.933246582962492,0.4890135407549703,0.14055357018375847
test_Mix_DPerc20_c_12.dcm,137.0,774,335,780,381,1691940,1.6185990338164251,0.9007729468599033,0.6185921481190023,0.2295222451375047
test_Mix_DPerc20_c_12.dcm,71.0,798,670,820,678,1691940,0.8226750927643784,0.6397553339517625,0.6982942608861726,0.3055135619558075
test_Mix_DPerc20_c_12.dcm,69.0,801,326,824,333,1691940,1.0326439864483343,0.7211086015433841,0.670599237718803,0.23600881325689008
test_Mix_DPerc20_c_12.dcm,151.0,810,782,824,834,1691940,2.002099286460146,0.9026864444002451,0.6467481017568162,0.17290100420702886
test_Mix_DPerc20_c_12.dcm,75.0,813,486,838,493,1691940,0.8427678571428572,0.6191369047619047,0.7127946428571429,0.2703526496616157
test_Mix_DPerc20_c_12.dcm,179.0,815,200,841,232,1691940,7.329373061414392,1.9680966966501239,0.40735119160028493,0.07309357779826443
test_Mix_DPerc20_c_12.dcm,74.0,826,332,851,338,1691940,1.1403124999999998,0.7800625,0.64599375,0.23509234955882774
test_Mix_DPerc20_c_12.dcm,115.0,830,209,848,227,1691940,3.335351787773933,1.3490484429065743,0.498357962151978,0.11482136840588299
test_Mix_DPerc20_c_12.dcm,87.0,833,305,865,314,1691940,1.6934276293682795,0.9203681535618279,0.6148331994378862,0.21839076689042383
test_Mix_DPerc20_c_12.dcm,52.0,834,755,852,770,1691940,1.4268382352941176,0.872986694677871,0.6168989552834709,0.17821124709791794
test_Mix_DPerc20_c_12.dcm,81.0,837,262,845,286,1691940,1.1419836956521738,0.7553377329192545,0.6609957298136645,0.2342352424690438
test_Mix_DPerc20_c_12.dcm,50.0,839,460,844,479,1691940,1.1604349415204678,0.784594298245614,0.6452869152046783,0.2962659186481996
test_Mix_DPerc20_c_12.dcm,94.0,841,234,857,258,1691940,1.8079030797101452,0.9643342391304347,0.5965147348496933,0.13633158550139493
test_Mix_DPerc20_c_12.dcm,119.0,844,180,869,197,1691940,6.743038449754902,1.9705675551470585,0.38633207229815214,0.08658154765032747
test_Mix_DPerc20_c_12.dcm,135.0,847,200,869,225,1691940,2.7506773088023087,1.2899323593073593,0.4943816981133157,0.10445404633508025
test_Mix_DPerc20_c_12.dcm,53.0,863,170,870,186,1691940,7.19828869047619,2.164905753968254,0.332998099889644,0.11765247268285803
test_Mix_DPerc20_c_13.dcm,114.0,743,327,768,362,1691888,2.2858543417366946,1.0461817226890755,0.5899476781907578,0.1376327995054727
test_Mix_DPerc20_c_13.dcm,105.0,756,781,774,806,1691888,2.5697528594771235,1.1634660947712416,0.5446423903857944,0.1283007876297407
test_Mix_DPerc20_c_13.dcm,270.0,763,240,816,306,1691888,88.87247952972285,2.836833780334325,0.4718842963745594,0.10272044120608079
test_Mix_DPerc20_c_13.dcm,143.0,774,336,780,384,1691888,1.7091755319148938,0.9329122340425531,0.6070691030758302,0.21282282721246004
test_Mix_DPerc20_c_13.dcm,50.0,775,417,793,433,1691888,1.2559334150326797,0.7188827614379085,0.6924892191982374,0.2814539727822403
test_Mix_DPerc20_c_13.dcm,109.0,787,671,822,678,1691888,1.4553396358543418,0.875437675070028,0.619556027161996,0.2300857381950288
test_Mix_DPerc20_c_13.dcm,97.0,789,281,797,315,1691888,1.225812484084543,0.783458269671505,0.6524298924115102,0.19096350269899462
test_Mix_DPerc20_c_13.dcm,64.0,792,329,814,334,1691888,1.0537472943722945,0.7533143939393939,0.6533860930735931,0.3073868171082904
test_Mix_DPerc20_c_13.dcm,61.0,809,227,819,241,1691888,5.881715506715507,1.9435592185592188,0.37177543201298857,0.12257111978923729
test_Mix_DPerc20_c_13.dcm,149.0,810,784,824,836,1691888,2.210902926259261,0.9728128677506505,0.6218999715947593,0.16185244986311578
test_Mix_DPerc20_c_13.dcm,72.0,813,487,837,494,1691888,0.9852484472049688,0.6988871635610767,0.6791925465838509,0.23018775624844473
test_Mix_DPerc20_c_13.dcm,192.0,815,201,841,236,1691888,7.535540239172593,2.007978183581125,0.39792513803776164,0.06859269297706672
test_Mix_DPerc20_c_13.dcm,136.0,826,236,857,261,1691888,1.7310407706093192,0.944535394265233,0.6027621913166268,0.1272546687700071
test_Mix_DPerc20_c_13.dcm,78.0,827,629,853,636,1691888,0.8286263736263737,0.6604212454212455,0.68660989010989,0.28957506702059066
test_Mix_DPerc20_c_13.dcm,79.0,828,335,855,341,1691888,0.9080128205128205,0.6875,0.678301282051282,0.273827260689549
test_Mix_DPerc20_c_13.dcm,87.0,830,308,861,315,1691888,1.83536866359447,0.9629480286738351,0.60431643625192,0.220202070370892
test_Mix_DPerc20_c_13.dcm,95.0,832,211,848,228,1691888,3.4281709558823525,1.3634765625,0.5005337238168931,0.12298564856265456
test_Mix_DPerc20_c_13.dcm,56.0,833,756,853,774,1691888,1.5403702270381836,0.8687628998968009,0.6300188215915088,0.17324591545067153
test_Mix_DPerc20_c_13.dcm,67.0,834,190,855,200,1691888,4.76314484126984,1.710843253968254,0.40847262238609083,0.11398809345786633
test_Mix_DPerc20_c_13.dcm,55.0,836,269,842,287,1691888,2.1105392156862743,1.041421568627451,0.583100102031763,0.2166041209215434
test_Mix_DPerc20_c_13.dcm,1.0,842,256,843,257,1691888,0.0,0.0,0.0,0.0
test_Mix_DPerc20_c_13.dcm,2.0,844,255,846,256,1691888,0.0,0.0,0.375,0.375
test_Mix_DPerc20_c_13.dcm,76.0,847,202,862,218,1691888,2.751733630952381,1.2928050595238094,0.4927957921864172,0.12460190056976633
test_Mix_DPerc20_c_13.dcm,62.0,855,183,869,199,1691888,5.463673305860805,1.7777071886446887,0.41834032404317484,0.10266290575534634
test_Mix_DPerc20_c_13.dcm,55.0,862,171,870,188,1691888,8.092346704306722,2.2190043986344534,0.34601242919657516,0.11085466547513248
test_Mix_DPerc20_c_13.dcm,50.0,863,208,868,226,1691888,4.081188725490196,1.5831495098039212,0.43623932248391595,0.15432315084277085
test_Mix_DPerc20_c_14.dcm,53.0,717,431,734,443,1691896,1.0977189171122994,0.7212775735294118,0.6768048128342247,0.19951295359862817
test_Mix_DPerc20_c_14.dcm,126.0,743,328,768,363,1691896,2.379979866946779,1.0732939425770307,0.5803234003642187,0.13316171736070018
test_Mix_DPerc20_c_14.dcm,81.0,757,783,771,800,1691896,2.224585387039431,1.1283658896250808,0.5379592270561836,0.15066361313242427
test_Mix_DPerc20_c_14.dcm,317.0,763,241,815,308,1691896,93.80317809050527,2.888778408025006,0.47316043546926073,0.10610127729636364
test_Mix_DPerc20_c_14.dcm,148.0,774,337,781,386,1691896,1.6050701530612244,0.9028309240362811,0.6160025178210577,0.20821996294576084
test_Mix_DPerc20_c_14.dcm,52.0,775,420,793,436,1691896,1.2702001633986928,0.7360498366013071,0.6826587084988901,0.25891932192673506
test_Mix_DPerc20_c_14.dcm,71.0,780,322,790,340,1691896,1.2239651416122004,0.7813725490196078,0.6521267954139925,0.21520449787769722
test_Mix_DPerc20_c_14.dcm,146.0,785,671,827,682,1691896,1.2244140006335127,0.7656913208742477,0.6624438903994141,0.18032322413345211
test_Mix_DPerc20_c_14.dcm,100.0,789,282,797,316,1691896,1.2622031767252355,0.79336564171123,0.6500481442577031,0.192835069886287
test_Mix_DPerc20_c_14.dcm,150.0,809,786,822,838,1691896,2.4215057817998993,0.9904003267973855,0.6285323674009793,0.14993091759286675
test_Mix_DPerc20_c_14.dcm,68.0,813,488,836,494,1691896,0.943651185770751,0.6657855731225297,0.6948937747035573,0.24233449815217875
test_Mix_DPerc20_c_14.dcm,258.0,816,191,854,237,1691896,25.309897368764634,2.3960930037589074,0.40137917129640543,0.058909252111585236
test_Mix_DPerc20_c_14.dcm,82.0,817,257,844,264,1691896,2.1935286935286933,1.095365282865283,0.5584726987441919,0.16916565596331645
test_Mix_DPerc20_c_14.dcm,88.0,826,312,857,317,1691896,2.1389986559139786,1.0631115591397848,0.5740025695762176,0.24041263932209544
test_Mix_DPerc20_c_14.dcm,119.0,827,632,867,638,1691896,0.784198717948718,0.6196474358974359,0.7066314102564102,0.29899376329693905
test_Mix_DPerc20_c_14.dcm,64.0,832,757,854,780,1691896,1.2946818909022468,0.7760911272521945,0.6613730469352709,0.17905446695654936
test_Mix_DPerc20_c_14.dcm,110.0,833,207,861,222,1691896,3.6637235449735446,1.4603221844293273,0.46789667351116926,0.100342289916008
test_Mix_DPerc20_c_14.dcm,74.0,834,336,858,344,1691896,1.0554153726708073,0.703125,0.6834473191450492,0.2944430721611598
test_Mix_DPerc20_c_14.dcm,53.0,836,270,842,288,1691896,2.2389705882352944,1.0762254901960784,0.5731151849880223,0.22507352442943557
test_Mix_DPerc20_c_14.dcm,64.0,846,237,857,258,1691896,1.5073376623376622,0.9367532467532469,0.5876637186343068,0.15544842606476975
test_Mix_DPerc20_c_14.dcm,50.0,852,782,869,788,1691896,0.6580422794117646,0.5202665441176471,0.7536443014705883,0.45647676229145484
test_Mix_DPerc20_c_14.dcm,86.0,853,185,869,201,1691896,6.103888888888889,1.8931944444444444,0.3958656451638223,0.09884305625236149
test_Mix_DPerc20_c_14.dcm,70.0,862,203,869,227,1691896,3.970351319875776,1.5774941770186333,0.4319842732978123,0.12632837685502846
test_Mix_DPerc20_c_2.dcm,63.0,701,703,721,719,1692176,6.600350877192981,1.996359649122807,0.3733233766927284,0.10684478068140045
test_Mix_DPerc20_c_2.dcm,50.0,707,479,715,495,1692176,1.1920386904761906,0.814360119047619,0.6305877976190476,0.2851926566448396
test_Mix_DPerc20_c_2.dcm,81.0,712,722,723,737,1692176,11.400827922077923,2.669983766233766,0.29023232869518895,0.10648173817215556
test_Mix_DPerc20_c_2.dcm,1.0,715,734,716,735,1692176,0.0,0.0,0.0,0.0
test_Mix_DPerc20_c_2.dcm,80.0,721,737,736,756,1692176,5.857889515455304,1.8061455722639932,0.4276364651367011,0.11324225390727574
test_Mix_DPerc20_c_2.dcm,102.0,730,395,755,429,1692176,2.594630310457516,1.2076914364230542,0.5234954869775292,0.10810577729079704
test_Mix_DPerc20_c_2.dcm,321.0,732,751,776,813,1692176,40.13843189280927,3.3928562244883134,0.36093329377118544,0.08893027655365819
test_Mix_DPerc20_c_2.dcm,1.0,739,766,740,767,1692176,0.0,0.0,0.0,0.0
test_Mix_DPerc20_c_2.dcm,82.0,742,727,750,754,1692176,4.889041514041514,1.7337263431013428,0.4072347821131757,0.10539154535783551
test_Mix_DPerc20_c_2.dcm,59.0,748,325,764,344,1692176,5.886933479532164,1.88703399122807,0.3808675150988189,0.09732118495349493
test_Mix_DPerc20_c_2.dcm,61.0,758,374,766,390,1692176,4.536755952380952,1.5497023809523807,0.4655894911561689,0.1799732022321999
test_Mix_DPerc20_c_2.dcm,71.0,773,282,784,298,1692176,9.932637310606061,2.445194128787879,0.3203534942318298,0.11835386313182493
test_Mix_DPerc20_c_2.dcm,198.0,774,304,788,360,1692176,5.043715659340659,1.6551854395604395,0.4523569466082482,0.09097539741264127
test_Mix_DPerc20_c_2.dcm,57.0,778,299,798,303,1692176,5.095285087719299,1.8718201754385966,0.3536752892151499,0.16244902585006377
test_Mix_DPerc20_c_2.dcm,50.0,799,228,815,246,1692176,19.024642565359475,3.2367749183006542,0.28973009146700346,0.08859369252618426
test_Mix_DPerc20_c_2.dcm,93.0,805,824,831,837,1692176,10.00588141025641,2.4806570512820514,0.3341253038056011,0.09189061904386858
test_Mix_DPerc20_c_2.dcm,88.0,811,765,818,797,1692176,7.559349798387097,2.1169174827188937,0.38862304437140216,0.11469861464482425
test_Mix_DPerc20_c_2.dcm,66.0,816,217,834,228,1692176,20.46055035650624,3.302506684491978,0.3129235112849644,0.10384989135094501
test_Mix_DPerc20_c_2.dcm,58.0,816,805,826,822,1692176,4.499821282679738,1.6696435866013073,0.41870005038392794,0.126358168411144
test_Mix_DPerc20_c_2.dcm,62.0,822,250,841,261,1692176,6.943361244019139,2.028382509303562,0.38225976237425685,0.11324178544656799
test_Mix_DPerc20_c_2.dcm,115.0,835,201,863,221,1692176,11.471841060985799,2.5688335421888056,0.32009955040530413,0.06547153738759132
test_Mix_DPerc20_c_2.dcm,82.0,836,477,863,485,1692176,4.9015472374847375,1.6178361568986566,0.46861134510243674,0.14157874869033127
test_Mix_DPerc20_c_2.dcm,84.0,837,839,859,852,1692176,19.144308816183816,3.3323325979575973,0.28251934178509286,0.08315963154604987
test_Mix_DPerc20_c_2.dcm,55.0,849,768,867,776,1692176,4.2399772408963585,1.468093487394958,0.49328947145237023,0.16681952135591968
test_Mix_DPerc20_c_2.dcm,52.0,861,216,869,231,1692176,9.816007653061222,2.4057397959183673,0.3391005358910337,0.11847401626706114
test_Mix_DPerc20_c_3.dcm,56.0,707,479,715,497,1692716,1.2234331232492996,0.8240108543417367,0.6277885051079255,0.2877160207439839
test_Mix_DPerc20_c_3.dcm,75.0,712,722,723,738,1692716,11.722149621212123,2.7001988636363636,0.28571240787673347,0.10231984408128189
test_Mix_DPerc20_c_3.dcm,78.0,721,739,736,758,1692716,5.902871762740183,1.829333751044277,0.4147927069683445,0.11359601486704633
test_Mix_DPerc20_c_3.dcm,309.0,732,754,775,815,1692716,41.282207399893494,3.4168904766443347,0.36058255233571684,0.09162796517814305
test_Mix_DPerc20_c_3.dcm,1.0,739,767,740,768,1692716,0.0,0.0,0.0,0.0
test_Mix_DPerc20_c_3.dcm,85.0,740,729,750,756,1692716,4.71593660968661,1.690354938271605,0.4192879646527836,0.10031203318681589
test_Mix_DPerc20_c_3.dcm,55.0,748,327,764,346,1692716,4.951158930311891,1.7472450657894738,0.404242682773311,0.10235239335154935
test_Mix_DPerc20_c_3.dcm,52.0,753,376,764,391,1692716,6.481753246753247,1.859025974025974,0.41921552454157984,0.1394313505737338
test_Mix_DPerc20_c_3.dcm,75.0,770,284,782,299,1692716,10.70661525974026,2.536972402597403,0.3092475858726692,0.10814637629950746
test_Mix_DPerc20_c_3.dcm,71.0,770,380,795,402,1692716,3.061313582251082,1.2628972763347766,0.528275209769695,0.12896255198497822
test_Mix_DPerc20_c_3.dcm,222.0,774,308,789,362,1692716,4.252841419586702,1.5268680742737346,0.46816360494397813,0.09841251814620332
test_Mix_DPerc20_c_3.dcm,52.0,778,300,796,305,1692716,7.883700980392156,2.2926470588235293,0.31967737389729756,0.14349139682205975
test_Mix_DPerc20_c_3.dcm,60.0,794,623,814,641,1692716,2.211061661506708,1.1345910732714137,0.5361096139584802,0.13105691722196244
test_Mix_DPerc20_c_3.dcm,113.0,804,826,835,839,1692716,11.821337365591397,2.6703534256961676,0.3175244049050987,0.08145282049624514
test_Mix_DPerc20_c_3.dcm,52.0,806,233,820,249,1692716,8.34262248168498,2.098975503663003,0.37918782228310205,0.11570599237850505
test_Mix_DPerc20_c_3.dcm,93.0,811,767,819,801,1692716,7.501313025210084,2.0533884008148715,0.4070211612234078,0.11132703938024054
test_Mix_DPerc20_c_3.dcm,106.0,816,211,847,226,1692716,13.314422043010754,2.7384350998463898,0.3187927517768864,0.06998677367131112
test_Mix_DPerc20_c_3.dcm,58.0,816,806,825,823,1692716,4.228917738970589,1.6031135110294117,0.43296384291552165,0.13141173743500334
test_Mix_DPerc20_c_3.dcm,51.0,821,255,836,264,1692716,5.047023809523809,1.7154761904761904,0.431675139910434,0.14465754680855308
test_Mix_DPerc20_c_3.dcm,135.0,826,838,860,855,1692716,21.44348819073084,3.513647504456327,0.26901976806956496,0.061427028364424804
test_Mix_DPerc20_c_3.dcm,90.0,836,478,865,487,1692716,6.011199199507389,1.9017215722495897,0.3967099348745519,0.12291845987355454
test_Mix_DPerc20_c_3.dcm,81.0,847,203,867,222,1692716,11.565193136349645,2.6138427208371806,0.31140680977992463,0.07986294835511981
test_Mix_DPerc20_c_3.dcm,52.0,851,769,868,777,1692716,2.6303177521008405,1.152983849789916,0.5551141179804134,0.20240383288314798
test_Mix_DPerc20_c_4.dcm,69.0,701,709,720,720,1693468,6.54007509303562,1.938672913343966,0.392412476239969,0.11370701331683392
test_Mix_DPerc20_c_4.dcm,53.0,707,481,715,498,1693468,1.218167345063025,0.8327944459033614,0.6221400669642857,0.2700717102156135
test_Mix_DPerc20_c_4.dcm,55.0,712,727,725,740,1693468,9.245459401709402,2.3919604700854697,0.318818733095956,0.10745131280788645
test_Mix_DPerc20_c_4.dcm,55.0,721,741,727,760,1693468,9.750292397660822,2.4781432748538013,0.31831813906146644,0.13563437780541
test_Mix_DPerc20_c_4.dcm,326.0,732,757,776,817,1693468,42.856650213208155,3.385073189522343,0.366933124627023,0.09183248092509576
test_Mix_DPerc20_c_4.dcm,86.0,740,731,749,759,1693468,4.505091214726631,1.6362778328924161,0.4367949783743289,0.10494521574817267
test_Mix_DPerc20_c_4.dcm,58.0,748,328,764,348,1693468,4.192691885964912,1.5969133771929829,0.43285866461394706,0.11026881540183435
test_Mix_DPerc20_c_4.dcm,52.0,752,445,770,449,1693468,1.1627859477124183,0.7334558823529411,0.6755130238369857,0.2886923736045808
test_Mix_DPerc20_c_4.dcm,72.0,770,287,782,301,1693468,9.678415334665335,2.386145104895105,0.3280853819075368,0.12347285397042251
test_Mix_DPerc20_c_4.dcm,76.0,770,383,796,406,1693468,2.9575991942839774,1.2599053663727575,0.5204946048053778,0.12295487030407881
test_Mix_DPerc20_c_4.dcm,162.0,774,311,780,365,1693468,4.900393081761006,1.6412211740041929,0.4563198433866459,0.1281294552748663
test_Mix_DPerc20_c_4.dcm,52.0,780,312,786,329,1693468,4.014292279411764,1.560983455882353,0.4417997208139401,0.17468056111320096
test_Mix_DPerc20_c_4.dcm,56.0,787,259,797,277,1693468,7.45942265795207,2.205446623093682,0.33505822711186034,0.10938083372685867
test_Mix_DPerc20_c_4.dcm,82.0,793,624,821,650,1693468,2.1041437728937726,1.0939016076516075,0.550578788792024,0.12487469014919038
test_Mix_DPerc20_c_4.dcm,112.0,804,828,835,840,1693468,10.356472996089932,2.4815096529814267,0.34470027794934743,0.09150707343859962
test_Mix_DPerc20_c_4.dcm,93.0,811,769,819,803,1693468,7.574396804176217,2.061362044817927,0.4063259976214128,0.10990557185257442
test_Mix_DPerc20_c_4.dcm,50.0,812,695,829,700,1693468,1.6978860294117646,0.8797334558823529,0.6390127595155709,0.2581990475905899
test_Mix_DPerc20_c_4.dcm,126.0,816,211,848,230,1693468,11.317973245024525,2.5002155401103563,0.3506946669295564,0.0724566790695634
test_Mix_DPerc20_c_4.dcm,53.0,817,808,825,825,1693468,4.455110950630252,1.6212578781512605,0.4380840991523031,0.1425538005010324
test_Mix_DPerc20_c_4.dcm,136.0,826,839,860,857,1693468,20.566681084198386,3.423383925762818,0.2777648998363995,0.06073914084323481
test_Mix_DPerc20_c_4.dcm,51.0,832,767,847,774,1693468,5.519132653061224,1.8108843537414965,0.40269101238690297,0.1460152500285345
test_Mix_DPerc20_c_4.dcm,97.0,835,480,867,488,1693468,6.0181991647465445,1.793292770737327,0.44088039842682797,0.1301146223163166
test_Mix_DPerc20_c_4.dcm,50.0,842,262,860,266,1693468,6.3578431372549025,1.8766339869281046,0.43134100429948175,0.1956695269330967
test_Mix_DPerc20_c_4.dcm,105.0,850,204,867,229,1693468,8.18615425857843,2.177505361519608,0.3585531019750803,0.08574444174800086
test_Mix_DPerc20_c_4.dcm,52.0,852,770,868,779,1693468,2.8024305555555555,1.170876736111111,0.5614770955202941,0.22050932396528722
test_Mix_DPerc20_c_5.dcm,65.0,705,481,714,502,1694772,0.7831473214285714,0.66015625,0.6822209821428572,0.2818462800328249
test_Mix_DPerc20_c_5.dcm,51.0,742,733,749,750,1694772,2.435650822829131,1.1823682598039214,0.5294649442073208,0.16100499316410383
test_Mix_DPerc20_c_5.dcm,75.0,743,330,764,355,1694772,2.1846964285714283,1.1276815476190476,0.5359802881339646,0.12561230887403907
test_Mix_DPerc20_c_5.dcm,92.0,752,447,782,453,1694772,1.0114655172413793,0.694051724137931,0.6843504056795132,0.2983630487460918
test_Mix_DPerc20_c_5.dcm,158.0,754,759,774,798,1694772,3.585877903260175,1.3597751971020666,0.506691006455313,0.10257986202567415
test_Mix_DPerc20_c_5.dcm,76.0,770,386,796,409,1694772,1.3280856643356644,0.8243269230769231,0.6367490667813558,0.17310945846417558
test_Mix_DPerc20_c_5.dcm,206.0,772,225,816,278,1694772,63.50881221674332,3.2208190490400344,0.3662869939384571,0.07007765552636766
test_Mix_DPerc20_c_5.dcm,124.0,773,275,786,303,1694772,5.335759437321938,1.7534436050061049,0.4163515094341492,0.10861072520921373
test_Mix_DPerc20_c_5.dcm,164.0,775,313,780,368,1694772,1.943834175084175,0.9967382154882156,0.5893778293410646,0.2018511338441555
test_Mix_DPerc20_c_5.dcm,57.0,780,311,792,330,1694772,1.2878954013822435,0.8346291866028709,0.6275663953779279,0.1964869717612696
test_Mix_DPerc20_c_5.dcm,82.0,793,625,821,651,1694772,1.0750890313390313,0.747679588929589,0.658639711867653,0.17390164172496952
test_Mix_DPerc20_c_5.dcm,55.0,811,697,830,702,1694772,0.8591557017543859,0.6326937134502923,0.7062993421052631,0.3200865500064032
test_Mix_DPerc20_c_5.dcm,96.0,811,771,819,806,1694772,3.9995591986794716,1.4897715336134452,0.48413922662895414,0.13220510771058322
test_Mix_DPerc20_c_5.dcm,246.0,816,193,846,231,1694772,8.056520699465349,1.9988626330504733,0.4055984338406495,0.06378450174226943
test_Mix_DPerc20_c_5.dcm,55.0,817,809,825,826,1694772,2.1429720325630255,1.1302028623949578,0.532066726931157,0.1738404425140144
test_Mix_DPerc20_c_5.dcm,52.0,818,266,834,281,1694772,1.714769345238095,0.8911830357142857,0.6315154108030947,0.20973757001747637
test_Mix_DPerc20_c_5.dcm,59.0,830,312,851,315,1694772,1.2191964285714285,0.7879464285714285,0.6491517857142857,0.3079198171087181
test_Mix_DPerc20_c_5.dcm,1.0,834,199,835,200,1694772,0.0,0.0,0.0,0.0
test_Mix_DPerc20_c_5.dcm,176.0,835,173,869,193,1694772,10.419803687025052,2.488143822122151,0.31799591079004086,0.06268623484962972
test_Mix_DPerc20_c_5.dcm,102.0,835,482,869,489,1694772,2.3496254562431034,1.114686783804431,0.562170833299726,0.191713188363052
test_Mix_DPerc20_c_5.dcm,64.0,836,246,847,265,1694772,3.009522860180755,1.2411749069643805,0.5351843704150017,0.1674018042216669
test_Mix_DPerc20_c_5.dcm,51.0,841,264,859,268,1694772,6.3169934640522865,1.7540849673202614,0.49290515562141857,0.24291434409563092
test_Mix_DPerc20_c_5.dcm,105.0,846,206,867,226,1694772,4.817746710526316,1.6579158834586463,0.43539096344848205,0.10694196764094273
test_Mix_DPerc20_c_5.dcm,52.0,852,341,869,346,1694772,1.8015854779411766,0.9840303308823529,0.5886374080882353,0.21257081467991973
test_Mix_DPerc20_c_6.dcm,109.0,705,470,715,507,1693696,0.8060894227560895,0.6783992325658992,0.6735694027360694,0.25325430076558886
test_Mix_DPerc20_c_6.dcm,74.0,743,331,764,355,1693696,2.2867866847826086,1.145618206521739,0.5352178659897251,0.12888336003145545
test_Mix_DPerc20_c_6.dcm,174.0,751,762,777,804,1693696,119.25384950415439,2.4596951219512198,0.5021538055990585,0.09405212028258729
test_Mix_DPerc20_c_6.dcm,123.0,753,450,794,455,1693696,0.8287118902439023,0.6393216463414635,0.6992782012195122,0.2411067814961858
test_Mix_DPerc20_c_6.dcm,274.0,771,223,816,281,1693696,73.69761080633928,3.3312677019743697,0.38477950744580797,0.08842152961759947
test_Mix_DPerc20_c_6.dcm,137.0,773,275,787,305,1693696,5.468397120121258,1.745879120879121,0.4237381958784574,0.10423668967649372
test_Mix_DPerc20_c_6.dcm,189.0,775,311,794,371,1693696,1.4779853057785706,0.8668822479928635,0.6247946201713518,0.14591106923011937
test_Mix_DPerc20_c_6.dcm,1.0,776,299,777,300,1693696,0.0,0.0,0.0,0.0
test_Mix_DPerc20_c_6.dcm,87.0,793,626,822,653,1693696,0.9799140036209001,0.69098669529704,0.6831327380642797,0.19218024972625958
test_Mix_DPerc20_c_6.dcm,68.0,808,696,830,704,1693696,0.6349335188620904,0.5311533704390847,0.7448013296227582,0.29406253817874
test_Mix_DPerc20_c_6.dcm,170.0,811,773,825,827,1693696,2.3779949086552863,1.0835205151242886,0.5772591972124543,0.12922460291645083
test_Mix_DPerc20_c_6.dcm,50.0,815,257,833,261,1693696,3.1337826797385624,1.3421160130718954,0.49733321873244013,0.22402342070618753
test_Mix_DPerc20_c_6.dcm,270.0,816,196,852,232,1693696,7.252891156462583,1.901921768707483,0.41792686608019636,0.0649798145704806
test_Mix_DPerc20_c_6.dcm,56.0,818,267,835,283,1693696,1.9733187806372547,1.0235677083333332,0.5793614021188226,0.17063909958485457
test_Mix_DPerc20_c_6.dcm,1.0,826,209,827,210,1693696,0.0,0.0,0.0,0.0
test_Mix_DPerc20_c_6.dcm,129.0,826,480,869,490,1693696,1.9052256367663343,1.012986803248431,0.5810068405716491,0.1722287343749597
test_Mix_DPerc20_c_6.dcm,72.0,830,315,856,319,1693696,1.5780448717948716,0.8597756410256411,0.6393146681749623,0.24450200618376006
test_Mix_DPerc20_c_6.dcm,78.0,835,243,852,266,1693696,3.058994274587305,1.2328164961636827,0.5426899582316167,0.16600872588805282
test_Mix_DPerc20_c_6.dcm,183.0,839,176,869,196,1693696,8.795065789473684,2.27959392014519,0.34363638043526534,0.06884773923447617
test_Mix_DPerc20_c_6.dcm,57.0,839,745,855,757,1693696,2.143181818181818,1.1112689393939392,0.5443893973673386,0.18012356432554355
test_Mix_DPerc20_c_6.dcm,75.0,845,207,863,219,1693696,5.2942847593582885,1.776125222816399,0.4068385364538521,0.1134748358137867
test_Mix_DPerc20_c_6.dcm,1.0,857,214,858,215,1693696,0.0,0.0,0.0,0.0
test_Mix_DPerc20_c_7.dcm,111.0,704,473,716,509,1692868,0.8393939393939394,0.6719696969696971,0.6807575757575758,0.2349426532076247
test_Mix_DPerc20_c_7.dcm,72.0,744,332,764,356,1692868,2.1240775171624717,1.1089316361556063,0.5419434511049719,0.13156330769434532
