,area,min_row,min_col,max_row,max_col,breast_area,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
test_Mix_DPerc10_c_6.dcm,86.0,839,222,848,251,1691868,261.0,0.8532778119870745,0.032950982919496476,0.78324735003374,0.8309334526282353,0.8486638689772732,0.8765100783387405,0.9364486813913608,0.1647138137804531,-0.39015481289001686
test_Mix_DPerc10_c_6.dcm,2.0,841,204,842,206,1691868,2.0,0.6972422859524818,0.006042208321540498,0.6929697994749856,0.6951060427137338,0.6972422859524818,0.69937852919123,0.7015147724299782,,
test_Mix_DPerc10_c_6.dcm,52.0,846,555,865,560,1691868,95.0,0.87156006221865,0.010005530602401164,0.8432112514657741,0.8653518525609073,0.871085883000765,0.8787903189189721,0.8912417889313715,-0.3378149355235574,0.17619523520331482
test_Mix_DPerc10_c_6.dcm,70.0,847,198,869,206,1691868,176.0,0.758437826426844,0.04020918994981206,0.6694485243820217,0.7316790102386499,0.7530949687447235,0.7801078384979978,0.8567882965968303,0.42000215395993346,-0.3718633257969546
test_Mix_DPerc10_c_6.dcm,55.0,847,264,852,283,1691868,95.0,0.8935881883954944,0.017571157540907437,0.8525863852912615,0.8818592850643914,0.8953060655161622,0.9075601743123617,0.9312702653352218,-0.28804749445041583,-0.5093988708332465
test_Mix_DPerc10_c_6.dcm,57.0,849,757,869,761,1691868,80.0,0.8762815917837958,0.010523814503079145,0.8525126574333783,0.868891239853026,0.8765771200569279,0.886257319927153,0.8906768674942727,-0.4042314911507743,-0.9790634494140478
test_Mix_DPerc10_c_6.dcm,83.0,851,792,857,820,1691868,168.0,0.8723288164189081,0.01669786026666931,0.8277473883006147,0.8628821765856118,0.8726671592510573,0.8838154715296672,0.9094489886032737,-0.4637283771131656,-0.016398318160902307
test_Mix_DPerc10_c_7.dcm,67.0,698,622,714,636,1692176,224.0,0.9199840128966953,0.04683811116201659,0.8279397432969485,0.8802605291392007,0.9312165412624892,0.9595553874641967,0.9871685046350568,-0.3931169344467551,-1.1020840764113504
test_Mix_DPerc10_c_7.dcm,238.0,703,638,713,716,1692176,780.0,0.8761024957181576,0.044010701644367566,0.7638553600106419,0.8486730694366793,0.8782180683276853,0.9043391577230019,0.9701189957783636,-0.19683085190703428,-0.3005339975893872
test_Mix_DPerc10_c_7.dcm,227.0,704,540,718,601,1692176,854.0,0.9231782330906705,0.03813742396117286,0.8353622987027992,0.8942779629707094,0.9263758018523987,0.9528491915277821,0.9906737650692401,-0.24586939794450838,-0.8997735617862509
test_Mix_DPerc10_c_7.dcm,88.0,705,506,712,538,1692176,224.0,0.8279951574325916,0.028681420568037342,0.7733300261626435,0.8076014473549724,0.8263403997757766,0.8407999438351579,0.9033096006415624,0.5317058198853906,0.048765280187710924
test_Mix_DPerc10_c_7.dcm,61.0,712,718,719,739,1692176,147.0,0.8440163608047693,0.055475748329277055,0.7051594702677302,0.8077058492385198,0.8607682590921588,0.8904456738968013,0.9133735265479139,-0.7681685765845773,-0.47635383831188305
test_Mix_DPerc10_c_7.dcm,220.0,731,757,760,795,1692176,1102.0,0.7527208343301055,0.14034365076730065,0.0,0.686087421670706,0.7944069146058476,0.8523632354906501,0.9020172367639079,-2.5172605990599113,9.99710846628474
test_Mix_DPerc10_c_7.dcm,215.0,733,330,764,389,1692176,1829.0,0.7245310333586663,0.18797496490285312,0.0,0.6322140087796858,0.7719750816248998,0.8695571666681516,0.9500819721746339,-1.5987224681184027,3.2338646700748352
test_Mix_DPerc10_c_7.dcm,56.0,735,386,741,405,1692176,114.0,0.8095959105266836,0.027157263594226762,0.7590988665369491,0.7868845324025338,0.8102459005530018,0.8279115568364505,0.870765247676736,0.28233984945544,-0.5769595435276133
test_Mix_DPerc10_c_7.dcm,122.0,746,380,759,411,1692176,403.0,0.8715122010492278,0.03346688837814825,0.7853636282452836,0.8486383770237815,0.8780763604233199,0.897734549036491,0.9276731354640599,-0.6477876037472843,-0.4374359462568406
test_Mix_DPerc10_c_7.dcm,112.0,753,717,783,731,1692176,420.0,0.8995488006189665,0.025229316698821887,0.8623688656091233,0.879600312041418,0.8950289710686956,0.9135920220650996,0.9637581626147795,0.6560048624209701,-0.5054120413416614
test_Mix_DPerc10_c_7.dcm,104.0,759,484,788,496,1692176,348.0,0.9253094808157541,0.02935630170077063,0.8683760326916757,0.9033222576488796,0.9255809300149483,0.9462806315265029,0.9838497962455294,0.009061323821681821,-0.9164440334832522
test_Mix_DPerc10_c_7.dcm,73.0,760,779,767,803,1692176,168.0,0.8075346574591615,0.05568598654386824,0.6926519898845125,0.7516730570236239,0.82166256903176,0.8601944660470305,0.881379081847033,-0.34166169801831603,-1.3799258164455332
test_Mix_DPerc10_c_7.dcm,96.0,765,306,774,336,1692176,270.0,0.7496231400754716,0.0637314529755979,0.6201088676374638,0.7093084081791798,0.7409812476939996,0.7908373040586079,0.8783386072332453,0.1170173572727637,-0.7372321695190815
test_Mix_DPerc10_c_7.dcm,55.0,788,280,796,297,1692176,136.0,0.7855601369414039,0.02069549643420979,0.7172445634904396,0.7821455914060521,0.7895065604878193,0.7986638523860132,0.8212199680782348,-1.319366748694194,1.6655570953461472
test_Mix_DPerc10_c_7.dcm,51.0,791,812,801,826,1692176,140.0,0.7571358172732475,0.0375454642251435,0.686577377821036,0.7219455596885549,0.7627905396212777,0.7837823176151268,0.8271348647654286,-0.12146607918365131,-1.004208420582126
test_Mix_DPerc10_c_7.dcm,65.0,796,271,801,294,1692176,115.0,0.8265644457397044,0.024523263302101077,0.7579217078654786,0.8122585560924318,0.8270126036387522,0.8466400515628023,0.8707723107244184,-0.5744043340054088,-0.023936503769481466
test_Mix_DPerc10_c_7.dcm,101.0,802,761,808,795,1692176,204.0,0.898682995603406,0.016744755555403303,0.8596956456349021,0.8882676515813166,0.8982853474460999,0.9064523730326896,0.9426799840530854,0.2283836559222945,0.1505784392297005
test_Mix_DPerc10_c_7.dcm,104.0,806,823,832,840,1692176,442.0,0.7847090875822719,0.057025880570290295,0.6212130154562587,0.754810759026195,0.7974572111321936,0.8290855023074779,0.8809444722400711,-0.9210853057773662,0.1596075093157978
test_Mix_DPerc10_c_7.dcm,89.0,808,237,831,262,1692176,575.0,0.8130116013349467,0.058913320542752695,0.6586023256505319,0.7708073147593071,0.833123704400667,0.8576623639090548,0.9077152051852959,-0.6877842162874408,-0.5714685326983652
test_Mix_DPerc10_c_7.dcm,53.0,810,806,819,823,1692176,153.0,0.8596551929588645,0.017423947095783,0.8180330228519886,0.8466661637987815,0.8570408176105606,0.872283902531527,0.9097396254865917,0.42846931297527446,-0.24670255181439335
test_Mix_DPerc10_c_7.dcm,149.0,825,194,846,226,1692176,672.0,0.687955485758623,0.0968620152834482,0.45781601574061487,0.6128403025916611,0.6998887668169904,0.7717158017694701,0.8594513013836431,-0.3293995055680673,-0.9318837569822512
test_Mix_DPerc10_c_7.dcm,101.0,839,223,848,252,1692176,261.0,0.8603487186335415,0.03036607571930674,0.7905127234097107,0.8403736478215272,0.8576039386601164,0.8801609885075073,0.9396614265242362,0.07727890734975723,-0.36415156632949053
test_Mix_DPerc10_c_7.dcm,2.0,841,206,842,208,1692176,2.0,0.7102271961119788,0.005373661656172772,0.706427443515085,0.7083273198135319,0.7102271961119788,0.7121270724104256,0.7140269487088725,,
test_Mix_DPerc10_c_7.dcm,66.0,847,199,868,207,1692176,168.0,0.7665067575620645,0.03493009762386915,0.7119400104044196,0.7381329441350089,0.7642682746042109,0.7810316394174518,0.8613756318694017,0.7307783732937991,0.01798634555725445
test_Mix_DPerc10_c_7.dcm,58.0,847,266,852,286,1692176,100.0,0.9009152174320275,0.018056093580378393,0.8580975924828924,0.8902859146825766,0.9016976989701322,0.9155575339804292,0.941798428036723,-0.31801973225951247,-0.40739408820834205
test_Mix_DPerc10_c_7.dcm,59.0,849,759,869,764,1692176,100.0,0.880727246637816,0.013316242320002778,0.8519702976955048,0.8687250916380198,0.8827882860757525,0.890298091821532,0.9014546705040873,-0.40774040433481956,-0.8325819691016292
test_Mix_DPerc10_c_7.dcm,63.0,853,833,869,841,1692176,128.0,0.8075330066241839,0.016740074491827024,0.7741690282931859,0.7951116511526349,0.8080984222470281,0.8193395699107707,0.8453553190852823,-0.11790488462898358,-0.6732816369899596
test_Mix_DPerc10_c_8.dcm,82.0,695,584,705,610,1692708,260.0,0.8123455683924438,0.06053841446946022,0.6746417845617143,0.7627023868695101,0.8112725116408994,0.8635438397868221,0.9339039004993741,-0.0838522406872087,-0.9201262445912822
test_Mix_DPerc10_c_8.dcm,68.0,699,625,715,638,1692708,208.0,0.9271365223855728,0.04436961686616802,0.837601830201083,0.891057324496555,0.935818324623058,0.9674221279737533,0.9913241662617194,-0.45063681589544163,-1.0115838004138378
test_Mix_DPerc10_c_8.dcm,95.0,704,506,713,541,1692708,315.0,0.8231659363380682,0.03380108910371269,0.748726431559004,0.799869778317021,0.8236576443144118,0.8396567468555234,0.9137491827858737,0.30907957567660266,-0.032203489577517244
test_Mix_DPerc10_c_8.dcm,228.0,704,541,718,603,1692708,868.0,0.9233043684594154,0.03885228213556573,0.832827442661022,0.8940432588649818,0.9255237896862831,0.9536283508160891,0.989373270173993,-0.2387272189912304,-0.9024403273703272
test_Mix_DPerc10_c_8.dcm,234.0,704,640,713,718,1692708,702.0,0.8794071880278426,0.04024626741071802,0.7707439422345088,0.8552093748061176,0.8803969265615168,0.9046751358429106,0.9687733739185241,-0.16008709557589118,-0.15604358672416102
test_Mix_DPerc10_c_8.dcm,73.0,711,721,719,741,1692708,160.0,0.8219313314116086,0.06494704039148905,0.6784513668979987,0.7756089276701448,0.8359896754576343,0.8798932668990967,0.9074125711832606,-0.5954809038267475,-0.7821898677195193
test_Mix_DPerc10_c_8.dcm,80.0,724,742,734,766,1692708,240.0,0.8337389730777285,0.06787691967029291,0.6527138891310729,0.7835057739804474,0.8427513939120541,0.8864987635957774,0.9479048964238832,-0.3518905816038391,-0.8225201740156459
test_Mix_DPerc10_c_8.dcm,222.0,732,759,760,797,1692708,1064.0,0.7495245457028998,0.13113661401321505,0.0,0.6836666925126487,0.787836396464014,0.8453641096352715,0.9027529813077707,-2.2721610604838025,9.08348562825027
test_Mix_DPerc10_c_8.dcm,53.0,735,387,741,405,1692708,108.0,0.8023633221316813,0.024929063710199675,0.7596097699845928,0.7811295457653111,0.8003497081787093,0.8210950740698201,0.8555489888147267,0.28519140324332265,-0.971563261590058
test_Mix_DPerc10_c_8.dcm,328.0,736,308,775,387,1692708,3081.0,0.698878609490753,0.24231592000147073,0.0,0.5927906134422629,0.7608890485699739,0.8859548463350401,0.9731970284781699,-1.4679467011476415,1.8068687680813371
test_Mix_DPerc10_c_8.dcm,1.0,742,771,743,772,1692708,1.0,0.8328315277049412,,0.8328315277049412,0.8328315277049412,0.8328315277049412,0.8328315277049412,0.8328315277049412,,
test_Mix_DPerc10_c_8.dcm,103.0,746,382,759,413,1692708,403.0,0.8685960608693484,0.03377992999724759,0.7828337234138509,0.8458647157257423,0.8755469334903665,0.8940387917004272,0.9271801865565729,-0.5521337977005352,-0.45784372825245706
test_Mix_DPerc10_c_8.dcm,95.0,753,719,784,732,1692708,403.0,0.8987586412194064,0.02530208775846163,0.8582598975751443,0.8774322677366051,0.8954612789882591,0.9167056529287312,0.9579682315991673,0.44687581487759676,-0.9006299262785293
test_Mix_DPerc10_c_8.dcm,98.0,758,495,792,499,1692708,136.0,0.9576332724257693,0.01564697959548704,0.9276348397115373,0.9440453040385743,0.9586202319991076,0.9709942583561213,0.9852750699541156,-0.02975009400350302,-0.9785103274864932
test_Mix_DPerc10_c_8.dcm,78.0,760,781,768,807,1692708,208.0,0.7874708888345054,0.06308306135474523,0.657320795883874,0.7328132706946893,0.7929727721027406,0.8497807951926665,0.8719342929903733,-0.24809426028184056,-1.3404797851743009
test_Mix_DPerc10_c_8.dcm,81.0,771,294,778,323,1692708,203.0,0.7634616123837393,0.04067998788992433,0.6699521319380524,0.7322532459809777,0.7603029160521018,0.7957507067220041,0.8373122979355578,0.03853742368854008,-0.9227025038156883
test_Mix_DPerc10_c_8.dcm,52.0,775,281,783,297,1692708,128.0,0.7214216591671926,0.03330674396165902,0.6375562931540993,0.6980628208191864,0.7203655714290335,0.7408208852789108,0.7928066676929322,0.03277391531983408,-0.26951620934344594
test_Mix_DPerc10_c_8.dcm,57.0,788,282,798,300,1692708,180.0,0.7953163085165702,0.025716255836938925,0.7221544584247707,0.7861940882591785,0.7966928135909732,0.8102148633682216,0.8577054315096809,-0.5402986661451418,0.6585625070727298
test_Mix_DPerc10_c_8.dcm,55.0,791,814,801,829,1692708,150.0,0.7456293843898573,0.03924083627846854,0.6736985327470225,0.7111922969278606,0.7487134251478511,0.7747940207303121,0.8194589962735941,-0.09394263685953919,-0.9947938132964782
test_Mix_DPerc10_c_8.dcm,107.0,796,265,807,296,1692708,341.0,0.8138989854872192,0.034831883970433415,0.7181136607157264,0.7920706201940709,0.8137248277010938,0.8427064634492285,0.8801228153201602,-0.326203888257359,-0.4585621997578373
test_Mix_DPerc10_c_8.dcm,113.0,800,239,831,264,1692708,775.0,0.7951625476604793,0.06564153851378927,0.629683642649033,0.7430951394453995,0.8058426828263563,0.8517648979493828,0.9070881144880978,-0.44534478249375614,-0.8498686780919492
test_Mix_DPerc10_c_8.dcm,101.0,802,763,808,797,1692708,204.0,0.8946935381846499,0.01775306220900676,0.8549720135137444,0.8839006515729683,0.8934564074679759,0.902744958849222,0.9437437233084103,0.35984999633947123,0.13700920122727114
test_Mix_DPerc10_c_8.dcm,103.0,806,824,829,842,1692708,414.0,0.7759540273730581,0.0599866398776904,0.6165518975779046,0.7462824952065488,0.7885329061341522,0.8238206214109591,0.8779230175287702,-0.8398317344917793,-0.0441789322636496
test_Mix_DPerc10_c_8.dcm,137.0,827,196,846,228,1692708,608.0,0.6987027220006181,0.09369711018484182,0.49398709427962906,0.6220391758982796,0.7120331040071697,0.7823058081614798,0.8616855843427932,-0.31099522956046605,-1.0235037268310376
test_Mix_DPerc10_c_8.dcm,78.0,847,198,869,211,1692708,286.0,0.7588493906200715,0.05478273262194131,0.6159154442414221,0.7272474259097046,0.7611268451649256,0.8002205225912379,0.8772531308723672,-0.27311955689967166,-0.3396286054082592
test_Mix_DPerc10_c_8.dcm,54.0,847,268,851,287,1692708,76.0,0.90548707213747,0.017507322380526484,0.8693836885959354,0.894997066503215,0.9035762845486425,0.9189452767422011,0.9357981407264729,-0.07981883049009192,-0.6012848863209066
test_Mix_DPerc10_c_8.dcm,57.0,849,763,869,767,1692708,80.0,0.8799450795821671,0.0077552886692031425,0.8621604358077661,0.8732085578076905,0.8800229268054269,0.8862987197867828,0.8964706879245201,0.007897399077832747,-0.8376455971366603
test_Mix_DPerc10_c_8.dcm,53.0,851,291,869,302,1692708,198.0,0.8777037915926796,0.027399970078796937,0.8247824645962738,0.8580943800492801,0.8773378123274735,0.8978252515285658,0.9435655140881157,0.01005627532365965,-0.6251314130003949
test_Mix_DPerc10_c_9.dcm,80.0,697,586,705,612,1693468,208.0,0.8294011997377466,0.05663506031046746,0.706070153197071,0.782161241526824,0.8382249719544477,0.8729295712038114,0.9337323885863,-0.24056955649273998,-0.9800208874893236
test_Mix_DPerc10_c_9.dcm,66.0,700,627,715,639,1693468,180.0,0.9322983510789469,0.04024456211979405,0.8491435518757995,0.9031465429622905,0.9381465472990389,0.9686554096214425,0.9905784397924373,-0.4485051531251145,-0.9130808459723724
test_Mix_DPerc10_c_9.dcm,178.0,702,662,711,720,1693468,522.0,0.844807742113894,0.04159089469169846,0.7216420147479887,0.8161872893413155,0.8518344126782096,0.8753649426129007,0.9238924280876262,-0.5094928704534745,-0.345698683625137
test_Mix_DPerc10_c_9.dcm,60.0,703,643,714,662,1693468,209.0,0.9107539095108341,0.038539798114698244,0.8141406443797303,0.8901278611932734,0.9160961345461236,0.9421066840173122,0.9671191090773834,-0.6981871292559703,-0.11618206203503674
test_Mix_DPerc10_c_9.dcm,123.0,704,503,714,547,1693468,440.0,0.8271958869091725,0.03976707220945458,0.7455931523530008,0.7972886836727804,0.8256714029997626,0.8471991712686485,0.9401651755658096,0.5046377211489316,0.11124376642289717
test_Mix_DPerc10_c_9.dcm,75.0,705,580,713,604,1693468,192.0,0.930104311342879,0.02283876476060152,0.8821104368443375,0.9112076567650493,0.9358035794093207,0.9457084709538521,0.9700539365688201,-0.3164821535506094,-0.783153646888729
test_Mix_DPerc10_c_9.dcm,108.0,711,725,730,744,1693468,361.0,0.8582305507897634,0.07097569399092854,0.669607704891795,0.8223478532402753,0.8850712045172108,0.9108675816403049,0.943427749699004,-1.065078093503348,0.12222341920513358
test_Mix_DPerc10_c_9.dcm,132.0,712,547,718,593,1693468,276.0,0.9549665030866716,0.02105318173303506,0.9117900062381389,0.9414385585187819,0.9526483750466117,0.9760236727668246,0.9882214287393741,-0.134505606397308,-0.9785483846297813
test_Mix_DPerc10_c_9.dcm,75.0,725,744,734,768,1693468,216.0,0.833511574132808,0.06498917160177137,0.6789554692471034,0.7818624116750102,0.8422531915433045,0.8885637939413054,0.9378885664858765,-0.2947119182607222,-0.9559503744045845
test_Mix_DPerc10_c_9.dcm,189.0,733,761,759,800,1693468,1014.0,0.7387779038121154,0.132388157461676,0.0,0.6722698229177775,0.7727510082723538,0.8386220665750059,0.9018451133698917,-2.112655860170398,8.008675615052574
test_Mix_DPerc10_c_9.dcm,54.0,735,389,741,407,1693468,108.0,0.8045550246278643,0.02771633031708028,0.7557642039951,0.7803883159062883,0.8011073509059845,0.8267513699121096,0.864575842639786,0.39130946046872445,-0.9000563323008626
test_Mix_DPerc10_c_9.dcm,210.0,736,331,764,387,1693468,1568.0,0.7329355503048404,0.17379668641829712,0.0,0.6227701758950963,0.7746541556212583,0.8777140979885144,0.9523260967837575,-1.3353015289136934,2.3749984504886976
test_Mix_DPerc10_c_9.dcm,59.0,747,394,753,415,1693468,126.0,0.8641627536035723,0.023160178977810524,0.7971043801713728,0.8512509675069058,0.8697527013729727,0.8790486858402546,0.9004591661209452,-0.9259303907140565,0.29961545324898947
test_Mix_DPerc10_c_9.dcm,144.0,752,709,790,735,1693468,988.0,0.8920783118648018,0.025831759800572153,0.843201463222689,0.8699636930711255,0.887495575504469,0.9133294061088215,0.9577223881124939,0.35989038003671353,-0.9236950014916828
test_Mix_DPerc10_c_9.dcm,110.0,758,498,796,502,1693468,152.0,0.9597507748766356,0.016890270502333844,0.9256605519942296,0.9449872454565736,0.9578017107916834,0.9750369038372986,0.9885719821297319,0.1010975179022672,-1.2481520124590075
test_Mix_DPerc10_c_9.dcm,72.0,760,782,768,805,1693468,184.0,0.7976748694924674,0.05431074281377964,0.6836057107288633,0.7438563698285717,0.8167234669078097,0.8439872349000253,0.8755183779973654,-0.3851962030207402,-1.313060099990364
test_Mix_DPerc10_c_9.dcm,50.0,763,327,775,345,1693468,216.0,0.8371034670805239,0.05549494246214773,0.7021379280442732,0.7915267531424728,0.8562444895401041,0.8854274759103054,0.9039899257901112,-0.717237332272467,-0.7708021817250182
test_Mix_DPerc10_c_9.dcm,69.0,764,310,773,331,1693468,189.0,0.7068656090281504,0.04882652209428675,0.6035549489491219,0.6664897182048855,0.7154034206878169,0.7385193161569623,0.8243082195004527,-0.1261673011260966,-0.6745501227656701
test_Mix_DPerc10_c_9.dcm,67.0,769,788,788,798,1693468,190.0,0.8175465124551187,0.019160788340951942,0.740141574145941,0.8057549287307788,0.8256584811883769,0.8311604335687864,0.8442923890561276,-1.4434515433340167,2.2836882635575058
test_Mix_DPerc10_c_9.dcm,58.0,773,305,778,326,1693468,105.0,0.7959022150218383,0.02814391772174,0.7376010168318456,0.7738848030092358,0.7968902237191036,0.8176945768992904,0.843160507539689,-0.3379728499983395,-0.7594735715591902
test_Mix_DPerc10_c_9.dcm,53.0,775,284,784,300,1693468,144.0,0.7303487596982445,0.034410727310828795,0.6434905750598151,0.7049647329910294,0.7320092210841053,0.7549990811420573,0.7988014615157215,-0.07717447907344831,-0.555242888902616
test_Mix_DPerc10_c_9.dcm,50.0,792,816,801,830,1693468,126.0,0.7459232850425362,0.03630965893659866,0.6768584714866314,0.7156561674564357,0.7504453690631991,0.7724171240290143,0.8123687450873579,-0.15318217326690842,-0.9871033770969179
test_Mix_DPerc10_c_9.dcm,63.0,796,275,801,298,1693468,115.0,0.8332374674745161,0.02329049876289873,0.7759371933883026,0.8191045936876871,0.8320511320333758,0.8505130787736209,0.8837633472682747,-0.17636533025759904,-0.39035988931762833
test_Mix_DPerc10_c_9.dcm,138.0,797,827,830,847,1693468,660.0,0.7251011741909373,0.07559737797717797,0.5373038275316822,0.6579814875167131,0.7361311576556184,0.7865038351464162,0.8642113941732261,-0.2881674024273382,-0.9922420818259841
test_Mix_DPerc10_c_9.dcm,52.0,799,254,818,260,1693468,114.0,0.8048333291060795,0.032935557132194274,0.723486341390273,0.7822006529135173,0.8104625400261569,0.8281929069385945,0.8715902940906146,-0.4340608133843345,-0.48582499949978925
test_Mix_DPerc10_c_9.dcm,100.0,802,765,808,799,1693468,204.0,0.8919384245608729,0.0185119088523029,0.8509206891679493,0.8802470998685625,0.8902788149058125,0.9014939575698024,0.9396260736206684,0.418803350008212,0.1424423517867178
test_Mix_DPerc10_c_9.dcm,70.0,813,241,832,265,1693468,456.0,0.8329879801122136,0.04888897124489148,0.7026519545273605,0.8092249677046057,0.8500678055050634,0.8674959002205642,0.9061321639202831,-1.0382618151858198,0.17855772034812945
test_Mix_DPerc10_c_9.dcm,93.0,836,197,846,216,1693468,190.0,0.688623511658527,0.06245707985585922,0.5293374984793848,0.6502639604456408,0.6959094106637873,0.7414960013607256,0.798837048459932,-0.4987816054537913,-0.4760770846640455
test_Mix_DPerc10_c_9.dcm,56.0,847,270,851,290,1693468,80.0,0.9059789747516724,0.017224387157217327,0.8725902132381514,0.8942793784188119,0.9034479112931202,0.9196762865460788,0.9392217672442666,0.08806776280001695,-0.8730983468910783
test_Mix_DPerc10_c_9.dcm,84.0,848,200,869,213,1693468,273.0,0.7675014384973594,0.05442248322550158,0.6211582085585836,0.7365520875700691,0.7627787253901606,0.8146530242710692,0.8850359345080823,-0.26438870163120415,-0.30616450326244
test_Mix_DPerc10_c_9.dcm,51.0,849,766,867,770,1693468,72.0,0.8703921269098329,0.008364957236310875,0.8548387590429471,0.864838353923981,0.8702029068763322,0.8767157077888132,0.886792376424705,0.1162123670653259,-0.6876472428204048
test_Mix_DPerc10_c_9.dcm,63.0,850,290,869,304,1693468,266.0,0.8726539335777894,0.02923029693435399,0.8192361311180173,0.8460167063012743,0.873876257921808,0.8967722719849847,0.932473724775293,-0.051116931159846606,-1.0410762901982384
test_Mix_DPerc10_c_9.dcm,50.0,852,191,868,201,1693468,160.0,0.6469265066917295,0.03484866615206354,0.5565996143549714,0.6175699074924164,0.6486099600403208,0.6714040812805554,0.7245496248521819,-0.0006654033993818603,-0.7287398364533895
test_Mix_DPerc10_c_9.dcm,80.0,852,837,867,854,1693468,255.0,0.7448115161690797,0.054602351945231414,0.6305345701921523,0.696965985207027,0.751001566739693,0.7921365001465033,0.8517256504316373,-0.1057415556607808,-1.185837247737354
test_Mix_DPerc20_c_0.dcm,57.0,704,701,723,717,1694844,304.0,0.8688116955016909,0.046087738412608464,0.7123533982593926,0.8560318379752255,0.8858097035448254,0.8971795077954596,0.9360193861876128,-1.4502430853188564,1.4449230317929203
test_Mix_DPerc20_c_0.dcm,52.0,707,476,715,493,1694844,136.0,0.9204676831902763,0.012094244994643009,0.8992536682942865,0.9111646265279767,0.9222420983390607,0.9308762674288356,0.9400107049029349,-0.2637635789428173,-1.168445600767302
test_Mix_DPerc20_c_0.dcm,68.0,714,718,723,732,1694844,126.0,0.7998428371658703,0.03809672683642882,0.7180435138096163,0.7720231331661209,0.8046228230403341,0.8204324657535553,0.881272045201043,0.03110881882434941,-0.5551589006184461
test_Mix_DPerc20_c_0.dcm,8.0,717,721,720,726,1694844,15.0,0.8070153471690461,0.014364232803873082,0.7792352100301194,0.7967626776225596,0.8073256151644066,0.8172091627569507,0.8295143934633208,-0.36078779794221394,-0.6446834022565476
test_Mix_DPerc20_c_0.dcm,65.0,722,733,736,750,1694844,238.0,0.8055410028983947,0.024013089271028527,0.7058537408096792,0.7973252344025097,0.8096376982824289,0.819247914883633,0.8450363003603604,-1.598701418340555,3.7801814801718723
test_Mix_DPerc20_c_0.dcm,189.0,731,371,767,425,1694844,1944.0,0.8795304029274158,0.03319460876484069,0.7683530036781363,0.8592451805660232,0.8839778718098018,0.9024596764837083,0.9537787751924931,-0.49679730259270405,0.05179817682156562
test_Mix_DPerc20_c_0.dcm,90.0,741,724,751,752,1694844,280.0,0.8868472389529395,0.03264878443587325,0.8241923417715585,0.8647826245486506,0.8834885991499264,0.9108637373458818,0.9709215557504791,0.23535806893563502,-0.5715224944881168
test_Mix_DPerc20_c_0.dcm,76.0,742,322,765,348,1694844,598.0,0.7726085541786633,0.04069583749746857,0.6282337179951353,0.7467843117792013,0.7857199988677213,0.8034749014501921,0.8438241248773958,-0.8836642489176072,-0.031667916461670866
test_Mix_DPerc20_c_0.dcm,234.0,743,744,775,798,1694844,1728.0,0.7834871723687016,0.15817358313387408,0.0,0.7510688815682798,0.829834355724767,0.8653203734774628,0.9458935633105907,-3.2968474012129594,12.92815461267646
test_Mix_DPerc20_c_0.dcm,158.0,770,264,786,295,1694844,496.0,0.7051479916238468,0.05684858565266005,0.5231240291438619,0.6673864868689732,0.7172487756952373,0.7459988394788142,0.810294556469515,-0.6080965180852124,-0.19651069874723145
test_Mix_DPerc20_c_0.dcm,8.0,774,279,776,285,1694844,12.0,0.6891306930679021,0.016405519503574894,0.664890966673221,0.6772282667407727,0.6875450373424398,0.6996821756383355,0.7196802330204581,0.38227770915026377,-0.5360540450688019
test_Mix_DPerc20_c_0.dcm,185.0,774,300,786,351,1694844,612.0,0.8504698684756309,0.027665665509790674,0.7468231203649408,0.8307806039728363,0.8516149613923849,0.8721420681649119,0.9066161919618472,-0.426725580329475,0.19968940480554556
test_Mix_DPerc20_c_0.dcm,161.0,782,214,819,260,1694844,1702.0,0.6310584316645628,0.20241106651109428,0.0,0.5485930966735898,0.7136074326376232,0.7730240966092449,0.8732182713979968,-1.6785140929182834,2.544530791552093
test_Mix_DPerc20_c_0.dcm,152.0,806,294,857,300,1694844,306.0,0.89206961160828,0.02031590083455424,0.8434198615019524,0.8796726861147877,0.8920048832107208,0.9085719319849478,0.9358897755659261,-0.2361013630077161,-0.5393593481008084
test_Mix_DPerc20_c_0.dcm,51.0,808,485,826,489,1694844,72.0,0.9014837586961798,0.0062481996501113695,0.8915608395296893,0.8962778218092791,0.9012433495814356,0.9053332683274393,0.9177515145693906,0.6946762356518097,-0.1717198415288908
test_Mix_DPerc20_c_0.dcm,90.0,811,762,819,795,1694844,264.0,0.9177666601728367,0.021029207605869453,0.8691103881345161,0.9045426337093111,0.9195633402975221,0.9336328882326187,0.9602326721311139,-0.2606310664083223,-0.6622392432360412
test_Mix_DPerc20_c_0.dcm,70.0,814,802,825,825,1694844,253.0,0.8445752266246588,0.03456008857411784,0.7534205303016008,0.8208684267066306,0.8426268157361089,0.8731775203463634,0.9074110238402735,-0.15201354941461168,-0.6777486276558589
test_Mix_DPerc20_c_0.dcm,109.0,817,210,849,225,1694844,480.0,0.765578664373754,0.051921598212910196,0.6406332120857543,0.7300010431545688,0.7717787865343357,0.8033136251440192,0.8816166173536699,-0.27162830513828345,-0.4932810768744543
test_Mix_DPerc20_c_0.dcm,104.0,817,239,845,259,1694844,560.0,0.8269636886134448,0.036333468094087946,0.7582584345176357,0.7892876567708454,0.835637095609135,0.8568975647454709,0.892645111180169,-0.13268370659839712,-1.3917877199181277
